id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4873840562279726,MuYVG9z3M,3501569871,安阳工学院团委,#新疆地震##新疆温宿发生5.1级地震#中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。愿平安！,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 19:33,Redmi K50 至尊版,['https://wx3.sinaimg.cn/large/d0b5b74fly1hbi4lcthbwj20j60eewf6.jpg'],,
4873831149209524,MuYGuCDOI,3974461413,军旅迷彩,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 18:56,谭松韵定制Android,['https://wx3.sinaimg.cn/large/ece577e5ly1hbi8vytbluj20j60eeaas.jpg'],,
4873820487551708,MuYpivGxK,2789752472,新时代遇见好书,【#新疆地震#】中国地震台网正式测定：2月27日07时58分新疆阿克苏地区温宿县发生5/1级地震震源深度10千米新疆巴州森林消防迅速启动应急响应。#阿克苏5.1级地震#L广西都市频道的微博视频,,,,"新疆地震,阿克苏5.1级地震",0,0,1,2023-02-27 18:13,iPhone客户端,,"http://f.video.weibocdn.com/u0/n9uRzb5Dgx083tEdpxh6010412003Rqr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502846&ssig=LPiPkOA3WZ&KID=unistore,video",
4873809134623756,MuY6ZjoQI,5592704247,文教艺在线,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,1,2023-02-27 17:28,中国发布超话,['https://wx1.sinaimg.cn/large/0066upRdly1hbi6cydqq9j30j60eemyc.jpg'],,
4873806935757094,MuY3ro9Gm,2638070263,天津经开消防,#经开火焰蓝#【#新疆地震#地震如何正确逃生】地震具有突发性和不可预测性，掌握科学避险方法和逃生技巧，有助于减轻灾害带来的意外伤害，快来听听蓝朋友怎么说“地震切莫乘电梯，疏散逃生沿墙壁；地震切莫靠玻璃，承重墙他更有力……”蓝朋友这洗脑的地震自救口诀你记住了吗？快戳视频学习~L天津经开消防的微博视频,,,,"经开火焰蓝,新疆地震",0,0,1,2023-02-27 17:19,微博视频号,,"http://f.video.weibocdn.com/o0/ESoHYDh3lx083tKjayPe0104120048CJ0E010.mp4?label=mp4_hd&template=540x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502846&ssig=1dMtmliEsx&KID=unistore,video",
4873802838180610,MuXWPyk9k,2242064182,桂宝贝,【#新疆地震#】中国地震台网正式测定：2月27日07时58分新疆阿克苏地区温宿县发生5/1级地震震源深度10千米新疆巴州森林消防迅速启动应急响应。#阿克苏5.1级地震#L广西都市频道的微博视频,,,,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 17:03,微博视频号,,"http://f.video.weibocdn.com/u0/n9uRzb5Dgx083tEdpxh6010412003Rqr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502846&ssig=LPiPkOA3WZ&KID=unistore,video",
4873791504910108,MuXEykBli,2815901284,青白江规划自然资源,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。（@央视新闻）,,,"中国地震台网,央视新闻","新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 16:18,微博 weibo.com,['https://wx2.sinaimg.cn/large/a7d73e64ly1hbi4bkvvifj20j60eeq47.jpg'],,
4873774628077710,MuXdkxTnE,3953646138,桂阳法院,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",1,5,8,2023-02-27 15:11,iPhone客户端,['https://wx2.sinaimg.cn/large/eba7da3agy1hbi2e9gtqsj20j60eemyd.jpg'],,
4873742653593520,MuWnLf4Q0,3214223722,运城学院学生会,#运院微分享##新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。via：@人民日报,,,人民日报,"运院微分享,新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 13:04,iQOO 9 Pro 赛道传奇,['https://wx2.sinaimg.cn/large/bf95296aly1hbhypx5g3cj20j40dgq3i.jpg'],,
4873733686433730,MuW9iqZHQ,1447712623,超级点子王,【#新疆地震#】中国地震台网正式测定：2月27日07时58分新疆阿克苏地区温宿县发生5/1级地震震源深度10千米新疆巴州森林消防迅速启动应急响应。#阿克苏5.1级地震#L广西都市频道的微博视频,,,,"新疆地震,阿克苏5.1级地震",0,0,1,2023-02-27 12:28,iPhone客户端,,"http://f.video.weibocdn.com/u0/n9uRzb5Dgx083tEdpxh6010412003Rqr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502846&ssig=LPiPkOA3WZ&KID=unistore,video",
4873733434774884,MuW8Tk2ag,5522399953,南充政法,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 12:27,HarmonyOS设备,['https://wx3.sinaimg.cn/large/0061JquZgy1hbhxnz2s9dj30j60ee3zp.jpg'],,
4873729736181551,MuW2VpW6r,5652470745,广西都市频道,【#新疆地震#】中国地震台网正式测定：2月27日07时58分新疆阿克苏地区温宿县发生5/1级地震震源深度10千米新疆巴州森林消防迅速启动应急响应。#阿克苏5.1级地震#L广西都市频道的微博视频,,,,"新疆地震,阿克苏5.1级地震",0,0,3,2023-02-27 12:13,微博视频号,,"http://f.video.weibocdn.com/u0/n9uRzb5Dgx083tEdpxh6010412003Rqr0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502858&ssig=Vt71huV0jt&KID=unistore,video",
4873728348130717,MuW0Gy7aB,1597004610,聊城共青团,新疆阿克苏地区温宿县发生5.1级地震多地网友：直接被晃醒#新疆地震##鲁团分享#（中国新闻网）L青春山东的微博视频,,,,"新疆地震,鲁团分享",0,1,1,2023-02-27 12:07,Android,,"http://f.video.weibocdn.com/o0/PxEBdiE1lx083tabkxxK0104120017BX0E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502858&ssig=U7u9taZNKC&KID=unistore,video",
4873722388022763,MuVR4xF5p,3288875501,河南日报,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 11:43,,['https://wx1.sinaimg.cn/large/003AzML3ly1hbhweabgk1j60j60eeq4502.jpg'],,
4873721762024609,MuVQ48uGZ,1751308137,内蒙古1056交通之声,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 11:41,HUAWEI Mate 40 Pro,['https://wx1.sinaimg.cn/large/6862d769ly1hbhwbpe5smj20j60eeq45.jpg'],,
4873721045060585,MuVOUleul,1686650211,庆城融媒,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 11:38,iPhone客户端,['https://wx1.sinaimg.cn/large/64883d63ly1hbhw8qmx52j20j60ee75h.jpg'],,
4873719450961124,MuVMl4220,1967924953,关于绿军装下的等待,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：2月27日7时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 11:32,iPhone客户端,,,
4873717048674173,MuVIsAoy1,3465618264,咸宁发布,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 11:22,微博网页版,['https://wx4.sinaimg.cn/large/ce912358gy1hbhvs250dcj20j60eeq44.jpg'],,
4873716897680413,MuVIdwe1D,1876265021,BRTV新闻,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,1,2023-02-27 11:22,微博网页版,['https://wx2.sinaimg.cn/large/6fd5883dly1hbhv8gbrh1j20j60eedh1.jpg'],,
4873715282608681,MuVFCaWDv,2147271167,榴乡峄城,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。L榴乡峄城的微博视频,,,中国地震台网,"新疆地震,阿克苏5.1级地震",1,2,2,2023-02-27 11:15,微博视频号,,"http://f.video.weibocdn.com/o0/1YsDrHLKlx083tliq6m4010412001wBP0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502858&ssig=tsvgIls84D&KID=unistore,video",
4873713873060872,MuVDlcQgU,2626697930,三色定远,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,3,3,2023-02-27 11:09,HUAWEI Mate 40 Pro,['https://wx2.sinaimg.cn/large/9c903acaly1hbhvf2wo2dj20j60eemyd.jpg'],,
4873713625335750,MuVCWmo4u,2740207591,三亚日报,#三亚头条发布##新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。（央视新闻）,,,中国地震台网,"三亚头条发布,新疆地震,阿克苏5.1级地震",0,0,1,2023-02-27 11:09,微博网页版,['https://wx2.sinaimg.cn/large/a3543fe7gy1hbht6s8el1j20j60eemyd.jpg'],,
4873713536996080,MuVCNtm00,1971423032,平安剑阁,#三明消防云科普#【家庭日常防震避险应如何准备？】地震突发性强，破坏范围大，做好家庭日常防震避险准备很重要。地震时，城镇的人员伤亡主要是由建筑物的破坏和倒塌造成，必须提高建筑工程的抗震能力，家庭也要定期排除地震安全隐患。#新疆地震##阿克苏5.1级地震#L应急管理部的微博视频,,,,"三明消防云科普,新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 11:08,微博视频号,,"http://f.video.weibocdn.com/o0/GVqOSUl4lx07ZibFJjdK01041200jW6Y0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502872&ssig=Xh29oMEJ3v&KID=unistore,video",
4873713017161137,MuVBXu2Wd,2345597047,中国小康网,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 11:06,微博网页版,['https://wx4.sinaimg.cn/large/8bcef877ly1hbhvbhjbr5j20j60eegp7.jpg'],,
4873713009561895,MuVBWE7u7,1668299323,小康杂志社,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 11:06,微博网页版,['https://wx1.sinaimg.cn/large/63703a3bly1hbhvbi9b9dj20j60eegp7.jpg'],,
4873712303606940,MuVAOf8ks,3947832381,欧潭融媒,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 11:03,微博网页版,['https://wx3.sinaimg.cn/large/eb4f243dgy1hbhv8lb4r2j20a007iaa3.jpg'],,
4873711365393344,MuVzimD3q,5094103156,上海反邪教,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 11:00,微博网页版,['https://wx2.sinaimg.cn/large/005yKkW8gy1hbhtg6lcwhj30j60ee75h.jpg'],,
4873711015956423,MuVyJoZxl,6365141139,尽余生6463,#新疆地震#我们这边地震也好频繁，希望大家都平安🙏,,,,新疆地震,0,0,0,2023-02-27 10:58,nova6SE好看拍出来看,,,
4873710886454452,MuVywr564,7004688971,双流综合执法,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 10:58,微博网页版,['https://wx3.sinaimg.cn/large/007E2XAnly1hbhv2pyuhhj30j60eemyd.jpg'],,
4873710345914230,MuVxEoOyO,2696049674,襄城新闻,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 10:55,微博网页版,['https://wx2.sinaimg.cn/large/a0b2740agy1hbhv0hhjxgj20j60eeq6g.jpg'],,
4873709355535747,MuVw3ne6f,1958129523,武城交警大队,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,1,0,2023-02-27 10:52,微博网页版,['https://wx3.sinaimg.cn/large/74b6af73ly1hbhuwdzkk5j20j60eemyd.jpg'],,
4873709297336641,MuVvXuMAV,6296023795,深圳微时光,#新疆地震#【#阿克苏5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。（中国地震台网）（深圳新闻网）,,,,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 10:51,微博网页版,['https://wx3.sinaimg.cn/large/006S5toTgy1hbhuw5cgbij30j60eetca.jpg'],,
4873708966250634,MuVvqqe4G,6868583654,北京广播电视台,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 10:50,HUAWEI Mate30 Pro 5G,['https://wx1.sinaimg.cn/large/007uPSnkly1hbhuusqkt1j30j60eewfp.jpg'],,
4873708827837678,MuVvcwSWa,5953744101,粉巷财经,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。（央视新闻）,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 10:49,微博网页版,,,
4873708252430879,MuVuhacnJ,3786184270,晋中头条,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 10:47,微博网页版,['https://wx2.sinaimg.cn/large/e1ac964ely1hbhqqc16dtj20j60eegms.jpg'],,
4873707979281581,MuVtPCWyV,6638753322,乌鲁木齐电之助,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,1,2023-02-27 10:46,微博网页版,['https://wx4.sinaimg.cn/large/007fhx0uly1hbhuqp11p1j30j60eet9x.jpg'],,
4873707081958918,MuVso8dBs,3687050977,临沂临港发布,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,2,1,2023-02-27 10:43,微博 weibo.com,['https://wx1.sinaimg.cn/large/dbc3eee1ly1hbhtukrob9j20j60eeq45.jpg'],,
4873706708667791,MuVrMAmT5,2609560782,南铁南昌车务段,#南车微视角#【家庭日常防震避险应如何准备？】地震突发性强，破坏范围大，做好家庭日常防震避险准备很重要。地震时，城镇的人员伤亡主要是由建筑物的破坏和倒塌造成，必须提高建筑工程的抗震能力，家庭也要定期排除地震安全隐患。#新疆地震##阿克苏5.1级地震#L应急管理部的微博视频,,,,"南车微视角,新疆地震,阿克苏5.1级地震",1,1,2,2023-02-27 10:41,微博视频号,,"http://f.video.weibocdn.com/o0/GVqOSUl4lx07ZibFJjdK01041200jW6Y0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502882&ssig=3RxDpfUHvM&KID=unistore,video",
4873705186656400,MuVpkrVDi,1078657314,山东法制报,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 10:35,iPhone客户端,['https://wx1.sinaimg.cn/large/404b0122ly1hbhuf5pyj2j20j60eegmt.jpg'],,
4873705068693033,MuVp8Atsd,2108806420,扬州消防,【关键时刻能救命！你必须掌握的地震防灾减灾自救知识】及早掌握防灾知识，做到防患于未然，才多一份生命保障。地震发生时应如何躲避？↓↓希望用不到，但一定要知道！戳图了解↓↓↓#新疆地震##阿克苏5.1级地震#,,,,"新疆地震,阿克苏5.1级地震",1,4,2,2023-02-27 10:35,微博网页版,"['https://wx4.sinaimg.cn/large/7db1d514gy1hbhtjfwh87j20j61imgtr.jpg', 'https://wx2.sinaimg.cn/large/7db1d514gy1hbhtjg5nkmj20j61ssdpm.jpg', 'https://wx4.sinaimg.cn/large/7db1d514gy1hbhtjgppk9j20j62k219b.jpg']",,
4873703748536298,MuVn0zOGe,2402252647,蚌埠医学院团委,#蚌蚌放大镜#新疆地震，【愿平安！新疆温宿发生5.1级地震】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。（via.人民日报）,,,,蚌蚌放大镜,0,0,0,2023-02-27 10:29,iPhone 12,['https://wx1.sinaimg.cn/large/8f2f7767ly1hbhu95nnjjj20j60eegmt.jpg'],,
4873702489982811,MuVkYFSZ5,2291471981,济宁新闻网,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",4,0,4,2023-02-27 10:24,微博网页版,['https://wx3.sinaimg.cn/large/8895166dly1hbhu4025xtj20j60ee75h.jpg'],,
4873702016292616,MuVkdqoZO,5269480257,元气奶芙,#新疆地震#我说半夜怎么床在晃，以为是鬼在晃我的床给我吓得起床连忙搜了一下是地震了,,,,新疆地震,0,1,0,2023-02-27 10:22,,,,
4873701855858537,MuVjXoA4x,1916472400,云南江川,【愿平安！#新疆阿克苏地区5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。#新疆地震#（人民网）,,,中国地震台网,"新疆阿克苏地区5.1级地震,新疆地震",0,0,0,2023-02-27 10:22,微博网页版,['https://wx3.sinaimg.cn/large/723b0c50gy1hbhu1edqu3j20j60eegmt.jpg'],,
4873701298015901,MuVj3xDiJ,1956442760,南铁福州车务段,#福车微视角#【家庭日常防震避险应如何准备？】地震突发性强，破坏范围大，做好家庭日常防震避险准备很重要。地震时，城镇的人员伤亡主要是由建筑物的破坏和倒塌造成，必须提高建筑工程的抗震能力，家庭也要定期排除地震安全隐患。#新疆地震##阿克苏5.1级地震#L应急管理部的微博视频,,,,"福车微视角,新疆地震,阿克苏5.1级地震",2,16,6,2023-02-27 10:20,微博视频号,,"http://f.video.weibocdn.com/o0/GVqOSUl4lx07ZibFJjdK01041200jW6Y0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1687502882&ssig=3RxDpfUHvM&KID=unistore,video",
4873701294084480,MuVj3h8yI,1919974821,咸宁新闻网,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 10:20,微博网页版,['https://wx2.sinaimg.cn/large/72707da5gy1hbht0udi1dj20j60eemyc.jpg'],,
4873700971124453,MuVix4Iwl,6040548110,兰州西固检察,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 10:18,荣耀9i 千元潮美旗舰,['https://wx2.sinaimg.cn/large/006ANwvkly1hbhtxqxyflj30j60eeab9.jpg'],,
4873700581052235,MuVhU4pJx,3948258597,彭水县法院,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。（来源：人民日报）,,,,"新疆地震,新疆温宿发生5.1级地震",0,40,15,2023-02-27 10:17,微博网页版,['https://wx1.sinaimg.cn/large/eb55a525ly1hbhtvyptlwj20j60eetca.jpg'],,
4873700531506592,MuVhP6jVS,3183182864,衡阳禁毒,#新疆地震#【#阿克苏5.1级地震#】@中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。网友反映，伊宁市、阿拉尔市、图木舒克市等多地有震感。,,,中国地震台网,"新疆地震,阿克苏5.1级地震",0,0,0,2023-02-27 10:16,微博网页版,['https://wx3.sinaimg.cn/large/bdbb8410gy1hbhtvx5oarj20j60eegp7.jpg'],,
4873699955835044,MuVgTotXC,1840551510,湖北之声,#焦点时刻##新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。（人民日报）,,,,"焦点时刻,新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 10:14,微博网页版,['https://wx3.sinaimg.cn/large/6db49656gy1hbhttedpn5j20j60ee420.jpg'],,
4873698735032931,MuVeVl7ij,5245435636,Super苏棠啊,#新疆地震#睡过去了，舍友明显感觉床晃,,,,新疆地震,0,4,0,2023-02-27 10:09,vivo X80,,,
4873698589020830,MuVeGBQJg,5951561977,陕西1频道,#新疆地震#【愿平安！#新疆温宿发生5.1级地震#】中国地震台网正式测定：02月27日07时58分在新疆阿克苏地区温宿县（北纬41.87度，东经79.85度）发生5.1级地震，震源深度10千米。（人民日报）,,,,"新疆地震,新疆温宿发生5.1级地震",0,0,0,2023-02-27 10:09,微博网页版,['https://wx2.sinaimg.cn/large/006uM997ly1hbhtnvtkpzj30j60eejv0.jpg'],,
4873698153075383,MuVdZcU2X,3217337562,西宁市广播电视台,#地震快讯##新疆地震#新疆阿克苏地区发生5.1级地震L西宁市广播电视台的微博视频,,,,"地震快讯,新疆地震",0,0,0,2023-02-27 10:07,微博视频号,,"http://f.video.weibocdn.com/o0/zZo9IFRmlx083tgCFqPC010412001gox0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502907&ssig=XNoWsVMON7&KID=unistore,video",
4873697858946624,MuVdvBxqo,3489450883,天津红桥消防,【#新疆地震#地震如何正确逃生】地震具有突发性和不可预测性，掌握科学避险方法和逃生技巧，有助于减轻灾害带来的意外伤害，快来听听蓝朋友怎么说“地震切莫乘电梯，疏散逃生沿墙壁；地震切莫靠玻璃，承重墙他更有力……”蓝朋友这洗脑的地震自救口诀你记住了吗？快戳视频学习~L天津消防的微博视频,,,,新疆地震,0,1,0,2023-02-27 10:06,微博视频号,,"http://f.video.weibocdn.com/o0/OoGnqyAdlx083npTIXok010412005JPK0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687502907&ssig=pvfan0v2XF&KID=unistore,video",
