id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4.46441E+15,Ir1zLuIUM,6261816641,Dion_w萌,我刚刚看到一些视频好难受我们都不里面的人，感到害怕他们又只是平凡的肉体怎么会是铜墙铁壁呢给一点希望他们好不好让他们知道新年第一天有希望就好像当年地震灾区人民看到从天而降的军人下来一样让他们再坚持一下就好,,,,,0,0,0,2020/1/24 23:59,荣耀9 美得有声有色,,,
4.46441E+15,Ir1zIdrWH,2795354385,我喜欢海风吹过你,这种看不见摸不着的战争远比地震海啸要可怕,,,,,0,0,1,2020/1/24 23:59,OPPO R15 梦镜版,,,
4.46441E+15,Ir1zAflvl,1458151051,段维Tina,致我的前同事，陆军军医大学的军医们！不管是2003的非典小汤山，还是2008年的汶川地震，还是这次武汉肺炎，在祖国需要的时候，你们总是走在了最前线！祝福勇士们平安凯旋！#全国确诊新型肺炎病例#L段维Tina的微博视频,,,,全国确诊新型肺炎病例,8,0,239,2020/1/24 23:58,微博视频号,,"http://f.video.weibocdn.com/0007hurhgx07ApPhqcda010412004TEo0E010.mp4?label=mp4_hd&template=640x304.25.0&trans_finger=62b30a3f061b162e421008955c73f536&ori=0&ps=1BVp4ysnknHVZu&Expires=1687694722&ssig=8Cd%2BVccMAp&KID=unistore,video",
4.46441E+15,Ir1z65gPa,5034607187,圆錠逸生,#封城日记#今天是除夕，也是我们城彻底封城的第一天。早上七点，老爸就打电话回来说他没车回来了，一向爱睡懒觉的老妈立马起床准备开车去接他，还没出门，老爸就说蹭到熟人的车了。一通电话，唤醒了除夕的忙碌。一上午就在准备团年饭的时间里溜走了，中午在大风大雨的背景下团年，也算是另一种热闹了。下午打开电视，突然发现以前看过的港剧《oncall36小时》可以免费观看了，便津津有味地开始了回顾之旅。不得不说，港剧到现在仍是我的白月光，其中职业剧也是我的念念不忘。再看一次还是对其中不少台词感触颇深，尤其是在这个当口。香港的职业剧里可以看到对一种职业的尊重，首先就是对这个职业最基本的解读，医疗剧就给你细细科普病情和手术过程，警匪剧就给你展示警匪之间微妙的关系，法律剧就给你展现一个法官是如何以法服人的……在对职业最基本的尊重上再加以对这个职业的特殊解读，以及剧中人物对职业的信念和坚持。医生，这两个字，这个职业，在经历了这些天的风风雨雨后，我对它有了更深的认识，尤其是在看到自己的亲姑姑和叔叔除夕仍奋斗在前线时。记得以前我妈跟我说过，湖北处在中国的中部位置，而荆门又在湖北的中心位置，是一个洪水淹不到，地震震不到，战争打不到的地方，是个不发达的宝地，要是哪天荆门完蛋了，那就是他们把地下挖空，然后整个城地陷了，就没了。但是谁又能想到，在今天，荆门会因为一个看不见的敌人而首次封城呢。尽管到目前为止，荆门市通报确诊的不到十例，但是看着满大街的鄂A，谁又能轻易相信呢。不过好在今年亲戚们打电话来表示惜命，才打消了我爷和我爸走亲戚的念头。晚上的春晚一如既往的热闹，而我的家人们九点就已经上床了，不过我们还是听到了那句“武汉加油，中国加油”，十几天的愤怒不解郁闷烦躁都变成了眼含的热泪。会好的，一定会好的，关电视前看到旁边爷奶给太太买的明天没法送出的满满零食想着。,,,,封城日记,0,28,13,2020/1/24 23:57,OPPO R9,"['https://wx4.sinaimg.cn/large/005uIHjJgy1gb83d2sem1j30sg6o01l2.jpg', 'https://wx3.sinaimg.cn/large/005uIHjJgy1gb83difc6ej30sg3he7wi.jpg']",,
4.46405E+15,IqS94v7OX,1831064683,Boomboom开心果,中国人团结，困难面前互帮互助，迎难而上。就从离我最近的2008年汶川地震和2019年的香港事情，大家平时也许会为了小家相互竞争，但是困难面前每个人，每个团体，我们的祖国真的是像系在一根绳子，扎实，这种凝聚力让我们更加团结，也让外部势力不敢轻举妄动！作为90后的我们，也需要为社会做出一些贡献，此生才不枉过。加油！#武汉加油##广东启动重大突发公共卫生事件一级响应#,,,,"武汉加油,广东启动重大突发公共卫生事件一级响应",0,0,1,2020/1/23 23:58,OPPO R9s,['https://wx1.sinaimg.cn/large/6d23d46bgy1gb6xs80br9j20k00u875j.jpg'],,
4.46405E+15,IqS90FoUW,1682734843,sophia小飞侠,周天的晨间新闻某地地震受灾一方有难八方支援下一条湖北疫情爆发随之而来铺天盖地湖北人民无知麻木毫无一线城市才具备的市民公共卫生基本素养瞎吃得病他们活该现在爆发了还不滚远点？??我爸妈和朋友不吃野味正常出行关注新闻不乱转发我相信这也是大部分普通市民吧突然他们就成了过街老鼠般的传染源存在？传染病不是如地震般的天灾？他们能选择降临的灾难为何？你带上口罩自以为是漩涡外的精英而他们才在无法选择的危险中心眼见一座座城封起来害怕又委屈至少在灾难面前保留一点敬畏暂时收起你们的优越感吧,,,,,0,0,1,2020/1/23 23:58,iPhone客户端,,,
4.46405E+15,IqS8RbOwz,6490380783,于文文的陈小刺,03年有非典，08年有地震有雪灾，还有好多我记不清的年份，中国承受着许许多多的灾难。有着内忧，还有着外患，我们的国家经历着那么多的苦难才有了今天，很高兴作为中国人的我们一直携手并进，在接下来的日子里，我们也不会抛下任何一个城市，任何一个人🙏武汉加油哦！🇨🇳,,,,,0,0,0,2020/1/23 23:58,iPhone客户端,,,
4.46405E+15,IqS8MskWb,2063602645,铁甲小妮,地震的时候不是有电视台24h不间断报道吗，不是有空投物资吗，为什么这次响应这么慢，还有这么多病人没有床位、这么多医院请求捐助，真的是要急skr人。#武汉加油#,,,,武汉加油,0,2,0,2020/1/23 23:58,微博轻享版,,,
4.46368E+15,IqIIFj24A,6640032665,来一车荔枝儿,真是觉得不太平啊，伤医事件，失火，肺炎，地震，流感天灾人祸的希望大家都能好好的保护好自己,,,,,0,0,0,2020/1/22 23:58,nova5Pro人像超级夜景,,,
4.46368E+15,IqII1DGLw,5600312690,biubiupiuOzO,非典的时候在小学还不懂事只知道放假地震的时候念初中看着电视会为别人的家庭破碎而难过为别人坚强勇敢而流泪今年这个肺炎病毒为工作者敬佩国家的强大也看到对于疾病的快速反应措施医患沸沸扬扬也发现社会给予的保护和尊重真的太少有关注才会有发展从法律到社会也重视起医护人员保障起这个群体的安全哪有什么太平盛世只是有人默默在负重前行有太多默默无闻的英雄扛起风雨与巨石,,,,,0,0,0,2020/1/22 23:57,iPhone客户端,['https://wx4.sinaimg.cn/large/00670la2gy1gb5rmnd9pij30u01hch2a.jpg'],,
4.46368E+15,IqIHLordM,5681249986,夏天的时候见面吧,澳大利亚烧了四个月的山火邻居家出了车祸肺炎的出现计划落空四川的地震2019年的霉运还没因为2020的到来离开吗以前小没把生死当回事现在知道惜命了即使人间不值得我也希望我这一生积极向上保持善良,,,,,0,0,1,2020/1/22 23:56,OPPO K3 硬核少年,,,
4.46332E+15,Iqzi7rLz1,2629592577,LethalShindig,早上第一段梦见大地震大洪水就剩我一个人，起来喝口水接着睡又梦见昂布雷拉病毒爆发前夜，逃窜速度过快以至于改变了时间的部分性质，有点闪电悖论的意思。总的来说就没能睡个安稳觉。希望今天被迫营业两万步可以睡死点。,,,,,0,0,0,2020/1/21 23:58,小米MIX2S 全面屏,,,
4.46332E+15,IqzgtvTQO,1900661044,湖南交通频道官方微博,#地震快讯#中国地震台网正式测定：1月21日22时47分在新疆喀什地区伽师县（北纬39.90度，东经77.52度）发生3.1级地震，震源深度16千米。@中国地震台网速报@震长,,,"中国地震台网速报,震长",地震快讯,0,1,0,2020/1/21 23:54,小米8周年旗舰手机,,,
4.46332E+15,IqzfZ6PwZ,6397021518,永远玩不到王者的6公子,第146件关于我们的回忆：最近被武汉的肺炎闹的人心惶惶的想起了那年的SARS...学校停课封闭当时我还在初中吧我们也都还没有交集之后全国范围内的灾害就是汶川地震了天天看新闻都看到哭...当时我们也都还不认识后来你给我讲了你们当时的情况当年你竟然在djy...算是重灾区范围了吧听的我差点都哭了现场的情况远远比电视报道更加严重况且是当场看到的就更震撼了怎么科技经济这么发达这种大规模的灾害都不能被抑制呢武汉的事情你一定比我知道的更多且知道的更早毕竟是jz嘛当我知道办公室内勤你不做非要出去跑我的反应是心疼你..不希望你被风吹日晒的喜欢叮嘱你夏天一定要记得多涂防晒霜想给你买很多防晒随时用但是害怕你多心..只能总是提醒你带帽子涂防晒...竟然被我逼问出多年前送你的🎩还在不在第二天就带起了我真的高兴到飞起比自己收到🎁还要高兴我已经做好你不忍心骗我说帽子放在哪里忘记了的准备了...你出门一定要戴口罩哈尽量不要去人多的地方勤洗手一定要健健康康的哦,,咸阳,,,0,0,0,2020/1/21 23:53,iPhone客户端,,,
4.46332E+15,Iqzedqwtd,6526696415,请不要把爱放在同一个地方,还记得12.31的时候还有人说笑“扛过了地震扛过了病毒看看期末周能不能扛过”，结果期末周结束的后一天11号就忽然报道说出现了病毒导致了死亡的新闻，本来说去咸宁泡温泉再回家，也取消了泡温泉的票赶紧回了家，12号乘地铁去汉口火车站，一路上戴口罩的人很少基本没有，直到近两天才陆陆续续报道，结果越来越严重了。真的希望能够尽快如实报道，对大家都好🙏,,,,,0,0,1,2020/1/21 23:49,微博轻享版,,,
4.46296E+15,IqpRHmLou,1255795640,新浪游戏,今天就聊到这里，大伙晚安。这是一只听到地震警报的猫咪。,,,,,11,8,69,2020/1/20 23:59,微博 weibo.com,['https://wx1.sinaimg.cn/large/4ad9ebb8ly1gb36z3i0g6g207c0cbnph.jpg'],,
4.46296E+15,IqpRdblXH,5705602535,年年Stars,地震发生的时候，他们会赶赴一线，救援伤患，把自己的安危抛在身后会尽心尽力从死神手里抢回一个又一个的生命世界上本来没有天使，是有他们才有了天使自己的家人和朋友当中也有从事医疗行业的，我也见过他们加班..熬夜..科研..一台手术十几个小时..更见过从早到晚不停息的给病人看诊..我希望这样的事情再也没有发生希望施暴者获得应该有的惩罚他毁掉的可能不止是一个家庭还有无数等待医治的病人你可以不感激医生救命，但是求你不要伤害他们🙏不要伤害为祖国人民贡献巨大的他们#朝阳医院##培养一个医生有多难#,,天津,,"朝阳医院,培养一个医生有多难",0,0,2,2020/1/20 23:57,iPhone客户端,,,
4.46296E+15,IqpQdso9f,1299727637,另妳意想不到de受害者,在婆婆家，婆婆把儿媳妇当成女儿对待，一家人都和和睦睦的，把媳妇儿当成外人，这个家是过不了的。株洲招聘株洲招聘株洲招聘#妈妈对不起，这些年一直让你操碎了心！#株洲招聘#左耳马思纯##考驾照到底有多难##妈妈对不起，这些年一直让你操碎了心！##你的青春梦想，实现了吗？##失眠签到##张歆艺##张杰##张含韵##醴陵市##歌手##周星驰新喜剧之王##保剑锋##四川长宁6.0级地震##黄景瑜破冰行动##95后成被催婚对象##宋慧乔宋仲基离婚##被害女子软组织挫伤已出院##被打女子自称不认识打人者##张若昀唐艺昕结婚##热##乐队的夏天##天气即天意##包邮##七夕##单身##斯斯与帆声音##刺猬现场##面孔乐队##click15灵魂拷问##马思纯#@click15#马思纯加油你是最棒的#马思纯#渣男#,,醴陵市,click15,"妈妈对不起，这些年一直让你操碎了心！,左耳马思纯,考驾照到底有多难,你的青春梦想，实现了吗？,失眠签到,张歆艺,张杰,张含韵,醴陵市,歌手,周星驰新喜剧之王,保剑锋,四川长宁6.0级地震,黄景瑜破冰行动,95后成被催婚对象,宋慧乔宋仲基离婚,被害女子软组织挫伤已出院,被打女子自称不认识打人者,张若昀唐艺昕结婚,热,乐队的夏天,天气即天意,包邮,七夕,单身,斯斯与帆 声音,刺猬现场,面孔乐队,click15灵魂拷问,马思纯,马思纯加油你是最棒的,渣男",0,0,0,2020/1/20 23:55,株洲招聘超话,['https://wx1.sinaimg.cn/large/4d784515gy1gb3gtbdl49j20qn0qnn01.jpg'],,
4.46296E+15,IqpPCde6R,1221570170,希言Djet,灶王爷没在家抽油烟机造反了大半夜的吓我一跳动静跟地震似的侦查一番无煤气泄漏🙅无火情🙅感觉情况无大碍🙏🙏🙏又回到床上躺下惊魂未定半个小时过去了睡不着,,,,,0,0,0,2020/1/20 23:53,iPhone客户端,,,
4.46296E+15,IqpPzgDkX,5627072392,王俊凯是温柔本身_,非典那年我八岁三岁…冰灾那年…地震那年，感谢我的麻麻把我照顾得这么好，没有一点印象。长大以后才发现自己好幸运。,,,,,0,0,0,2020/1/20 23:53,前置双摄vivo X9,,,
4.4626E+15,Iqgrzg9vM,3535930457,思锐万B,两天之内，五次地震真的是也没谁了,,喀什市,,,0,14,0,2020/1/19 23:59,iPhone 7 Plus,,,
4.4626E+15,IqgrsaJh7,5586933121,从宇宙黑洞飞出火凤凰,【直击#新疆喀什6.4级地震#救援队赶往灾区】据中国地震台网正式测定：1月19日21时27分在新疆喀什地区伽师县（北纬39.83度，东经77.21度）发生6.4级地震，震源深度16千米。目前喀什地区消防救援支队1支重型地震救援队，1支轻型地震救援分队，9个地震救援小分队，共33车147名指战员已集结待命，目前尚未接到相关警情，伽师县地震救援小分队正赶往灾区核实灾情。（记者赵雅敏通讯员杨枭）L中新视频的秒拍视频,,,,新疆喀什6.4级地震,0,0,0,2020/1/19 23:59,微博视频号,,"http://miaopai.video.weibocdn.com/0007WsCtlx07AhL8YiPK01041200lKlC0E013.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1687694786&ssig=38nNIZNnWh&KID=unistore,video",
4.4626E+15,Iqgrqq9GQ,3125183755,linxiaaaa,从酒店到酒吧到网吧麻将馆，各种场景响应地震...头虽然疼，麻将馆倒是挺暖和的,,,,,0,3,0,2020/1/19 23:59,华为手机,,,
4.4626E+15,IqgrcdfUo,3003665760,1018陕广新闻,#新疆喀什6.4级地震#遇到地震怎么办？团团来科普！L四川共青团的微博视频,,,,新疆喀什6.4级地震,2,0,7,2020/1/19 23:59,微博视频号,,"http://f.us.sinaimg.cn/00276ow7lx07rOcqfph601041200jnvS0E010.mp4?label=mp4_hd&template=852x480.28.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1687694786&ssig=ZUH9GQHZsW&KID=unistore,video",
4.4626E+15,Iqgr7d3OZ,6870099480,好多猫猫虫,#猫##萌宠#有契机打开行李箱里缓缓播放软件都没打出个刚上一年级地震、妇科、大局、以及近十年没睡了,,,,"猫,萌宠",0,0,0,2020/1/19 23:58,微博手机版,['https://wx3.sinaimg.cn/large/007uWeI8ly1gb2bb9rcgtj30hs0vkgpi.jpg'],,
4.4626E+15,Iqgr7d3Ml,3003665760,1018陕广新闻,#新疆喀什6.4级地震#喀什地区伽师县消防救援站一车六人正在县城巡查，未发现险情，未接到警情。L中国消防的微博视频,,,,新疆喀什6.4级地震,0,0,6,2020/1/19 23:58,微博视频号,,"http://f.video.weibocdn.com/0015uqVrlx07AhQHhWSA010412001DCn0E010.mp4?label=mp4_ld&template=744x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1687694786&ssig=v8MX%2FE90VU&KID=unistore,video",
4.4626E+15,IqgqVCYvC,3003665760,1018陕广新闻,【愿平安！#新疆喀什6.4级地震#部分房屋倒塌有人员受伤】19日21时许，新疆喀什伽师县发生6.4级地震。当地震感强烈，屋内吊灯摆幅明显，有居民鱼缸里的水几乎溢出。@新京报记者从喀什市119报警平台了解到，目前接到一起报警，伽师县九乡一人受伤，部分房屋倒塌。L新京报我们视频的秒拍视频,,,新京报,新疆喀什6.4级地震,0,0,1,2020/1/19 23:58,微博视频号,,"http://miaopai.video.weibocdn.com/001LVCGwlx07AhKdVqUg01041200sppU0E013.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1687694786&ssig=dN%2FQn8OQrv&KID=unistore,video",
4.4626E+15,IqgqOg1Ij,3003665760,1018陕广新闻,#新疆喀什6.4级地震#目前喀什地区消防救援支队1支重型地震救援队，1支轻型地震救援分队，9个地震救援小分队，共33车147名指战员已集结待命，目前尚未接到相关警情，伽师县，喀什市，岳普湖县地震救援小分队共计11车53人正赶往灾区核实灾情，支队全勤指挥部已出动。L新疆消防的微博视频,,,,新疆喀什6.4级地震,0,0,1,2020/1/19 23:58,微博视频号,,"http://f.video.weibocdn.com/000wk6Ifgx07AhJQ8xT9010412003Le40E010.mp4?label=mp4_hd&template=960x464.25.0&trans_finger=62b30a3f061b162e421008955c73f536&ori=0&ps=1BVp4ysnknHVZu&Expires=1687694786&ssig=dteL2aYNFq&KID=unistore,video",
4.46224E+15,Iq7151dUy,5464481594,理塘节度使徐州牧,《为何日本东京电视台能在地震期间“不中断播放动画”？电视台：穷》在我看来，日本东京电视台算是用自己的“不中断播放动画”的行为，完美地诠释了“钱不是无所不能，但穷却是万万不能”的真谛。O网页链接,,,,,0,0,0,2020/1/18 23:59,百度App,,,
4.46223E+15,Iq70C4Lat,6620379461,安小啵的猫头姐姐,#在京孤儿#小善意，大温暖。我在“开启地震孤儿的温暖人生”项目捐款成功！和@王一博公益小屋一起用善举温暖更多心灵！@中华儿慈会开启地震孤儿的温暖人生,,,"王一博公益小屋,中华儿慈会",在京孤儿,0,0,0,2020/1/18 23:58,微公益,,,
4.46223E+15,Iq70syvDS,1816418071,cutie_connie,圣豪尔赫城堡🏰在里斯本老城区，无论你从哪个角度都能看到它。1755年的8级大地震彻底摧毁了本就年久失修的城堡。如今触目皆断壁残垣，远眺良辰美景，历史与现代的共存。,,,,,0,1,1,2020/1/18 23:58,iPhone XS Max,"['https://wx3.sinaimg.cn/large/6c445717gy1gb15njj0f6j21400u015d.jpg', 'https://wx1.sinaimg.cn/large/6c445717gy1gb15np97ckj21400u04hm.jpg', 'https://wx4.sinaimg.cn/large/6c445717gy1gb15nu0atsj20u014014e.jpg', 'https://wx1.sinaimg.cn/large/6c445717gy1gb15nxg829j20u0140arr.jpg', 'https://wx4.sinaimg.cn/large/6c445717gy1gb15o2r33bj20u0140nc4.jpg', 'https://wx4.sinaimg.cn/large/6c445717gy1gb15ni8f96j20u0140tli.jpg', 'https://wx3.sinaimg.cn/large/6c445717gy1gb15oc8scxj20u01407ij.jpg', 'https://wx2.sinaimg.cn/large/6c445717gy1gb15of6b6uj21400u0qcp.jpg', 'https://wx4.sinaimg.cn/large/6c445717gy1gb15ok2ffxj20on1hc7eu.jpg']",,
4.46223E+15,Iq6ZHiQ1P,6495934603,人类不就是杂食动物嘛,进击的巨人当我以后回首一生看过最喜欢最难忘最深刻的动画作品它肯定肯定肯定第一时间被我记起并且名列前茅13年的时候第一次看它(居然还是在爱奇艺)就已经喜欢到是军训期间都要带着手机用流量等更新的程度而且逛个街都能看到店主儿子(年纪勉强两位数)在看即使是被禁了之后的现在仍然一次次地震撼我们人气评分剧情人物谏山创真的牛逼。,,,,,0,0,1,2020/1/18 23:56,三星A60黑瞳全视屏,,,
4.46223E+15,Iq6Z5dc6g,3167571662,风筝的线--,世界新体系的十大特征：西方衰落、中国崛起、恐怖主义、系统危机、民主失调、“地震”频发、网络监控、共享经济、社会风险、巨大革命。（依格纳西奥·拉莫内特）ps：中国崛起深有体会，恐怖主义会想到isis、中东地区，系统危机会想到澳大利亚火灾引起的对全球生态环境的思考、对人类未来栖息地的思考，网络世界越来越发达、也越来越危险，网络造就的虚拟世界也会带来社会风险例如财富窃取，AI人工智能将带来新一轮的革命浪潮……其实我最感兴趣的是民主失调，但是却想不到什么。有哪些民主失调？如何理解民主失调……？🤔,,,,,1,0,0,2020/1/18 23:55,iPhone客户端,,,
4.46223E+15,Iq6Xutz8r,1212955061,zhenzhen_sofia,蓬莱间第12集白起做早餐，阿离又瞳孔地震,,,,,0,0,0,2020/1/18 23:51,,"['https://wx1.sinaimg.cn/large/484c39b5ly1gb15gbf003j223w1kwe84.jpg', 'https://wx1.sinaimg.cn/large/484c39b5ly1gb15gf2i8nj223w1kwe84.jpg', 'https://wx3.sinaimg.cn/large/484c39b5ly1gb15g7yozpj223w1kw4qs.jpg']",,
4.46223E+15,Iq6WBftjj,7319816242,市场交易思考者,黄金周评（1.13-1.17）：周线收盘1557（1561-1535-1561），跌0.3％探底小幅反弹。全周震幅不到26美元。多空因素几乎互抵。空头：避险需求下降。美国与伊朗发生军事冲突的担扰消退，中东地缘紧张局势降温激发了市场风险情绪；美国财政部取消去年8月对中国汇率操纵国认定（周一），周二金价跌至1535；国际贸易局势改善，中美签署第一阶段贸易协议（周三），美国参议院表决通过美墨加自由贸易协定（周四），全球贸易情绪乐观；美国经济保特稳健增长，美国零售销售和房市数据强劲，加上贸易和地缘局势向好，投资者（市场）信心增强，风险情绪高涨，美国股市迭创历史纪录新高，本周道指首次收在29000点上方，标普指数、纳指也分别首次升穿3300、9300关口之上；美元指数本周继续反弹。多头：中东局势隐忧犹存。伊朗国内局势动荡。上周六（1.11）伊朗当局承认误击乌克兰客机后，首都德黑兰爆发了大规模抗议游行并演变为暴力性骚乱，还蔓延到全国多个城市。抗议者喊出了让最高领导人哈梅内伊下台的口号。特朗普发推，“不要杀害抗议者”。周五（1.17）伊朗最高领袖哈梅内伊谴责美国刺杀苏莱曼尼是“懦夫行为”，特朗普发推回击：说话小心点。1.16，美国表示，1.8伊朗导弹袭击造成美军11人受伤。美伊局势还未平息。俄罗斯政坛地震。1.15普京国情咨文讲话后，俄罗斯总理梅德韦杰夫宣布政府全体辞职，全球市场惊愕，俄罗斯总统普京接受，1.16国家杜马审议通过任命新总理。美国政治不确定增加。1.16美国参议院正式接受总统弹劾条款，意味着参议院弹劾特朗普审判程序开始。全球央行降息预期有所升温。依仗货币宽松，投资者仍看涨黄金。1.16，土耳其央行宣布降息75个基点至11.25％；南非央行宣布降息25个基点至6.25％。本周市场，对英国央行本月30日降息概率己升至70％以上；押注2月澳洲联储降息概率升至50％以上；押注6月前新西兰联储降息概率升至30％以上。全球央行在今年大概率将继续保持宽松货币政策，例如美联储、欧洲央行和日本央行，同时也保留了进一步放松货币政策的空间。本周公布的英国系列经济疲弱，周一11月GDP月率萎缩，周三12月通胀下降，周五零售销售月率下滑，强化了月底央行降息预期，英国央行降息压力大幅增加。美联储官员普通释放了今年将维持当前利率不变，但市场仍预计美国可能面临进一步扩大货币宽松的压力。1.20中国央行将公布1月LPR利率，市场预期将会下调5个基点。国际贸易与地缘局势改善打压黄金避险需求，但黄金多头押注全球央行货币宽松倾向，而且贸易及地缘紧张局势并未消失，可能在未来任何时候再次爆发。,,,,,0,3,0,2020/1/18 23:48,柔光自拍vivo X7Plus,,,
4.46223E+15,Iq6WofQbQ,6118178108,米柚视频,夔鼓声响得益发的急迫了，两通鼓已经击完，第三通鼓也到了尽头，咚咚咚咚地震人心魄。　　“可是有些事我始终没有跟你说，因为我不敢，我怕揭了那些旧疮疤，我在你心里的样子就变了，变成把真颜灭族的那个罪人……”这句话他强撑着终于说出了口，从此再没有了忌讳，“可越是不说，我心里越是害怕。我不敢看你的眼睛，我有时候想你要是能说话多好，这样你就可以痛骂我一场啊，这样我就可以知道你是恨我的，知道你有多恨我。”现在我讲完了桓倚蘖艘恍┯⑽目危罄吹ㄗ哟罅耍苋パ×恕耙帐跣郎汀薄！　≡谘≌饷趴沃埃蚁蜃⒉岵棵糯蛱执蛱埠檬遣荒没实模挥醚劬θタ椿缓螅岢霰ǜ妫退闶Ｕ獠欧诺ㄈド峡瘟恕！　∧翘每危蟾攀嵌鲅艘蝗好拦酥猓沂俏ㄒ坏闹泄恕Ａ硗饬礁鲇烫耍桓鼋邪⒀爬桓鼋腥鹎当心江洋大盗独行红花侠啊━━你看这只被叫猪的偷儿，吃得肥头胀脑，行动困难，想来可以不等个二十年，就再去照照片子，看看敢情可是不是条真好汉了L花粉馨香哀的微博视频,,,,,0,0,1,2020/1/18 23:48,微博视频号,,"http://f.video.weibocdn.com/0031uvnSgx07AgfdTO8E010412001W0L0E010.mp4?label=mp4_hd&template=576x1024.24.0&trans_finger=7c347e6ee1691b93dc7e5726f4ef34b3&ori=0&ps=1BVp4ysnknHVZu&Expires=1687694799&ssig=fZC3Pr0YSG&KID=unistore,video",
4.46187E+15,IpXAmxb5R,1848416394,Sir说过,因为一直是咳嗽就能咳大半个月的体质，所以也不指意着有什么特效药，就只能硬扛。上次咳嗽也是咳了一个多星期后产检时顺带咨询了产科医生，结果她说抗病毒不能喝、甚至不知道橘红为何物。我问她那半夜咳的睡都不能睡该怎么办？于是她开了两盒药，按她的话来说就是类似西瓜霜一样的含片。也许当时已经咳的快好了，所以觉得含片有用。这次又引发的咳嗽，含片加大份量也于事无补。每天咳咳咳、咳的没有了耐心。有时又担心肚子里的孩子，会不会因为咳到胸腔痛而影响到ta？多喝温水？每隔15-20分钟就要跑厕所，川贝炖雪梨，也是没有特别大的作用。烦躁。ta挤压着我的五脏六腑，我一咳嗽也许也造成ta的大地震吧。然后，一个星期也就这样过去了，我顽强的每天坚持着上班，咳到每个同事都觉得可怕，居然没想过请假去看看医生或者休息？突然觉得自己对自己太差。本来不太聪明的人，好像越来越笨了。每天都在找着手机、卡，记性越来越差了，有时候是大宝提醒、爸爸提醒才能带齐东西。快快好起来吧，快过年了。,,,,,0,0,0,2020/1/17 23:59,iPhone客户端,,,
4.46187E+15,IpXAg3tbN,5085364672,Dokakado,又地震了,,,,,0,14,0,2020/1/17 23:59,iPhone客户端,['https://wx4.sinaimg.cn/large/005y9FEQgy1gb001u13ihj30hs0hsq3l.jpg'],,
4.46187E+15,IpXzBhWF6,6218600530,改不了名字的熬,刚刚又双叒叕地震了，之后想想还是把衣服穿起来，方便跑,,,,,0,2,0,2020/1/17 23:57,OPPO R9s,,,
4.46187E+15,IpXzAmhON,2106083604,地震讯息,【欧洲地中海地震中心】发布，2020-01-1723:36:51在民都洛岛，菲律宾（纬度:13.23°N经度:120.14°EO网页链接）发生4.2级地震，震源深度:22.0公里，查看详细O网页链接#AppO网页链接,,,,,0,1,1,2020/1/17 23:57,地震讯息,['https://wx2.sinaimg.cn/large/7d884914ly1gb001a6owgj20j60eg74k.jpg'],,
4.46187E+15,IpXzjgVYN,5241748431,到底梅_没_霉,刚才好像又地震了是我的错觉❓吗,,,,,0,0,0,2020/1/17 23:56,HUAWEI nova 3,,,
4.46187E+15,IpXz04mxY,7140346216,cbbklzwhhjhydh,我妈前一秒和我说咋睡不着呢后一秒呼噜声地震天雷！！！99我我想睡觉,,,,,0,0,0,2020/1/17 23:56,iPhone客户端,,,
4.46187E+15,IpXtMuU3Y,3169457454,唐巴马,做人必须有原则、有底线，就像盖楼房一样，地基不稳，就不要盖高楼，经不住地震，迟早要倒塌滴。做官也是这样！,,南宁,,,0,0,3,2020/1/17 23:43,iPhone客户端,['https://wx4.sinaimg.cn/large/bcea152egy1gazzlpjbcjj20qo0xce81.jpg'],,
4.46151E+15,IpO9YetJk,5774185404,茅野fwei,刚刚真有地震！为什么没有新闻！,,,,,0,0,0,2020/1/16 23:59,小米8 SE,,,
4.46151E+15,IpO9PCAf5,1829769251,kittykitten,唉我们部门地震了,,,,,0,9,2,2020/1/16 23:59,OPPO随光而变R17,,,
4.46151E+15,IpO9180JC,7220155786,媒体人赵东森,村民吓得不轻！20年老井水温升至50度，村民以为是地震前兆L用户7220155786的微博视频,,,,,0,8,52,2020/1/16 23:57,iPhone客户端,,"http://f.video.weibocdn.com/001NiVehgx07Ad43wZwc010412006xd90E010.mp4?label=mp4_720p&template=704x624.25.0&trans_finger=721584770189073627c6ee9d880087b3&ori=0&ps=1BVp4ysnknHVZu&Expires=1687694825&ssig=LVLF5lAa03&KID=unistore,video",
